UNITID,ADM_RATE_ALL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL
228219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228246,0.507,600,690,620,700,590,680,645,660,635,27,31,27,33,26,32,8,9,29,30,29,9,1302,1302
228282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228325,0.3486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228343,0.5217,520,640,540,640,-1,-1,580,590,-1,22,29,22,29,23,27,-1,-1,26,26,25,-1,1168,1168
228431,0.5687,430,540,460,550,420,520,485,505,470,19,24,17,23,18,24,-1,-1,22,20,21,-1,998,998
228459,0.7508,460,560,480,570,440,540,510,525,490,21,25,20,24,21,25,6,8,23,22,23,7,1045,1045
228468,0.5392,420,550,410,540,-1,-1,485,475,-1,17,22,17,28,16,24,-1,-1,20,23,20,-1,949,949
228486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228501,0.522,360,490,380,500,360,470,425,440,415,15,21,13,20,16,20,6,10,18,17,18,8,865,865
228529,0.5682,430,530,450,550,410,500,480,500,455,19,23,17,23,18,24,6,7,21,20,21,7,984,984
228547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228705,0.881,380,490,410,520,-1,-1,435,465,-1,16,21,14,20,16,23,-1,-1,19,17,20,-1,895,895
228723,0.6947,520,630,550,660,490,610,575,605,550,23,29,22,29,24,29,6,8,26,26,27,7,1182,1182
228769,0.5998,460,580,500,620,450,560,520,560,505,20,26,19,21,25,27,-1,-1,23,20,26,-1,1077,1077
228778,0.4019,550,670,590,710,550,680,610,650,615,25,31,25,33,26,32,7,9,28,29,29,8,1262,1262
228787,0.5857,550,670,600,700,-1,-1,610,650,-1,25,31,24,32,26,32,-1,-1,28,28,29,-1,1262,1262
228796,0.9981,390,500,420,530,-1,-1,445,475,-1,17,22,15,21,17,23,-1,-1,20,18,20,-1,923,923
228802,0.8203,470,560,490,598,450,550,515,544,500,21,25,20,26,20,26,6,8,23,23,23,7,1064,1064
228866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228875,0.4739,540,620,550,650,540,640,580,600,590,25,29,-1,-1,-1,-1,-1,-1,27,-1,-1,-1,1206,1206
228884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228981,0.5087,450,560,480,580,430,540,505,530,485,20,25,18,24,19,25,-1,-1,23,21,22,-1,1041,1041
229018,0.8401,450,550,475,570,-1,-1,500,523,-1,19,23,17,22,18,24,-1,-1,21,20,21,-1,1008,1008
229027,0.7327,450,570,490,590,440,540,510,540,490,20,25,18,24,19,26,6,8,23,21,23,7,1050,1050
229036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229063,0.4503,370,450,380,470,350,440,410,425,395,15,19,13,19,16,19,10,11,17,16,18,11,832,832
229115,0.663,490,590,520,620,470,560,540,570,515,22,27,21,26,22,27,6,8,25,24,25,7,1116,1116
229151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229160,0.2992,460,550,480,540,423,520,505,510,472,19,22,16,21,18,23,-1,-1,21,19,21,-1,997,997
229179,0.8603,410,530,430,540,400,520,470,485,460,17,23,15,23,17,24,6,8,20,19,21,7,953,953
229267,0.6393,560,690,590,680,-1,-1,625,635,-1,26,31,26,32,25,30,-1,-1,29,29,28,-1,1270,1270
229300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229780,0.9862,400,510,410,530,370,480,455,470,425,17,23,14,22,17,23,-1,-1,20,18,20,-1,940,940
229799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229814,0.7403,420,540,440,540,-1,-1,480,490,-1,19,24,16,23,18,24,-1,-1,22,20,21,-1,994,994
229832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229957,0.7755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230038,0.4942,570,680,580,680,-1,-1,625,630,-1,26,31,26,33,25,30,-1,-1,29,30,28,-1,1277,1277
230047,0.3604,470,590,480,580,-1,-1,530,530,-1,21,26,21,27,20,26,-1,-1,24,24,23,-1,1081,1081
230056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230384,0.8388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230603,0.5709,470,570,460,580,440,550,520,520,495,20,26,20,26,18,25,6,8,23,23,22,7,1066,1066
230621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230728,0.9674,480,610,490,630,-1,-1,545,560,-1,20,27,20,27,19,26,-1,-1,24,24,23,-1,1087,1087
230737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230764,0.8174,483,620,500,648,480,610,552,574,545,21,27,20,28,19,27,7,8,24,24,23,8,1109,1109
230782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230807,0.7517,500,610,500,610,-1,-1,555,555,-1,22,28,21,28,21,27,-1,-1,25,25,24,-1,1134,1134
230816,0.6487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230825,0.8291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230834,0.9205,420,520,430,540,410,500,470,485,455,17,23,16,22,16,23,7,8,20,19,20,8,954,954
230852,0.7079,500,620,490,620,490,600,560,555,545,22,28,21,31,21,26,-1,-1,25,26,24,-1,1122,1122
230861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230889,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230898,0.7555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230913,0.9688,430,540,410,530,420,520,485,470,470,15,23,14,23,16,23,6,8,19,19,20,7,948,948
230931,0.9934,410,520,400,530,400,510,465,465,455,18,21,16,22,16,23,6,8,20,19,20,7,930,930
230940,0.7586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230959,0.1716,630,740,640,740,650,750,685,690,700,31,33,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,1391,1391
230977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230995,0.6349,470,570,480,590,-1,-1,520,535,-1,21,26,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,1065,1065
231004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231059,0.7511,530,650,530,640,530,630,590,585,580,23,28,22,29,23,27,-1,-1,26,26,25,-1,1173,1173
231068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231077,0.6831,335,500,370,485,325,545,418,428,435,16,18,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,842,842
231086,0.994,400,490,390,490,400,478,445,440,439,16,20,13,20,15,20,6,8,18,17,18,7,883,883
231095,0.9388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231165,0.8257,410,520,430,530,400,510,465,480,455,16,21,14,21,17,23,6,8,19,18,20,7,933,933
231174,0.7755,540,640,540,650,540,650,590,595,595,24,29,23,30,24,28,8,9,27,27,26,9,1190,1190
231280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231411,0.9034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231420,0.6329,420,520,420,530,380,480,470,475,430,17,22,-1,-1,16,22,-1,-1,20,-1,19,-1,941,941
231536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231554,0.5729,390,500,410,510,-1,-1,445,460,-1,16,21,13,21,16,23,-1,-1,19,17,20,-1,900,900
231581,0.5493,460,560,470,570,430,550,510,520,490,20,25,19,25,19,25,-1,-1,23,22,22,-1,1033,1033
231624,0.3321,640,740,630,720,620,720,690,675,670,28,32,28,34,27,32,8,9,30,31,30,9,1358,1358
231651,0.8514,500,630,460,570,-1,-1,565,515,-1,19,25,20,26,17,24,-1,-1,22,23,21,-1,1067,1067
231688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231712,0.5902,540,630,530,620,-1,-1,585,575,-1,23,28,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,1161,1161
231721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231837,0.4106,410,520,430,540,420,500,465,485,460,20,23,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,963,963
231873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232025,0.6572,430,560,450,560,410,540,495,505,475,18,25,17,25,17,25,-1,-1,22,21,21,-1,1004,1004
232043,0.6505,433,568,430,560,423,550,501,495,487,18,25,16,24,17,24,6,8,22,20,21,7,999,999
232052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232089,0.7411,390,490,390,490,370,470,440,440,420,14,20,13,20,15,19,-1,-1,17,17,17,-1,868,868
232186,0.6203,520,620,530,630,-1,-1,570,580,-1,24,28,23,29,23,27,-1,-1,26,26,25,-1,1155,1155
232195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232256,0.5486,495,600,510,615,480,575,548,563,528,22,27,20,26,22,27,-1,-1,25,23,25,-1,1113,1113
232265,0.3605,460,550,460,540,-1,-1,505,500,-1,18,23,17,24,17,24,-1,-1,21,21,21,-1,990,990
232308,0.693,500,640,470,580,-1,-1,570,525,-1,21,27,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,1099,1099
232414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232423,0.6356,520,620,530,630,-1,-1,570,580,-1,23,27,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,1149,1149
232450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232557,0.2165,460,570,440,570,-1,-1,515,505,-1,19,26,19,26,18,25,-1,-1,23,23,22,-1,1030,1030
232566,0.8136,460,550,460,540,-1,-1,505,500,-1,19,23,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,1002,1002
232575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232609,0.6369,450,550,440,560,440,540,500,500,490,19,24,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,1002,1002
232618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232672,0.8835,430,550,400,510,410,540,490,455,475,18,25,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,959,959
232681,0.8096,510,620,500,590,490,600,565,545,545,22,26,21,27,21,25,-1,-1,24,24,23,-1,1110,1110
