session,vote_number,vote_question_text,member_full,vote_cast,vote_id,numerical_vote
1,203,On Passage of the Bill H.R. 527,Merkley (D-OR),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Mikulski (D-MD),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Moran (R-KS),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Murkowski (R-AK),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Murphy (D-CT),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Murray (D-WA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Nelson (D-FL),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Paul (R-KY),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Portman (R-OH),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Pryor (D-AR),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Reed (D-RI),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Reid (D-NV),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Risch (R-ID),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Roberts (R-KS),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Rockefeller (D-WV),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Rubio (R-FL),Not Voting,1:203,0
1,203,On Passage of the Bill H.R. 527,Sanders (I-VT),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Schatz (D-HI),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Schumer (D-NY),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Scott (R-SC),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Sessions (R-AL),Nay,1:203,1
1,203,On Passage of the Bill H.R. 527,Shaheen (D-NH),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Shelby (R-AL),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Stabenow (D-MI),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Tester (D-MT),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Thune (R-SD),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Toomey (R-PA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Udall (D-CO),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Udall (D-NM),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Vitter (R-LA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Warner (D-VA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Warren (D-MA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Whitehouse (D-RI),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Wicker (R-MS),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Wyden (D-OR),Yea,1:203,2
2,248,On Passage of the Bill H.R. 5021,Alexander (R-TN),Not Voting,2:248,0
2,248,On Passage of the Bill H.R. 5021,Ayotte (R-NH),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Baldwin (D-WI),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Barrasso (R-WY),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Begich (D-AK),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Bennet (D-CO),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Blumenthal (D-CT),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Blunt (R-MO),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Booker (D-NJ),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Boozman (R-AR),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Boxer (D-CA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Brown (D-OH),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Burr (R-NC),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Cantwell (D-WA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Cardin (D-MD),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Carper (D-DE),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Casey (D-PA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Chambliss (R-GA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Coats (R-IN),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Coburn (R-OK),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Cochran (R-MS),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Collins (R-ME),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Coons (D-DE),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Corker (R-TN),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Cornyn (R-TX),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Crapo (R-ID),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Cruz (R-TX),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Donnelly (D-IN),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Durbin (D-IL),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Enzi (R-WY),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Feinstein (D-CA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Fischer (R-NE),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Flake (R-AZ),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Franken (D-MN),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Gillibrand (D-NY),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Graham (R-SC),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Grassley (R-IA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Hagan (D-NC),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Harkin (D-IA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Hatch (R-UT),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Heinrich (D-NM),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Heitkamp (D-ND),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Heller (R-NV),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Hirono (D-HI),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Hoeven (R-ND),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Inhofe (R-OK),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Isakson (R-GA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Johanns (R-NE),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Johnson (D-SD),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Johnson (R-WI),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Kaine (D-VA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,King (I-ME),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Kirk (R-IL),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Klobuchar (D-MN),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Landrieu (D-LA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Leahy (D-VT),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Lee (R-UT),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Levin (D-MI),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Manchin (D-WV),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Markey (D-MA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,McCain (R-AZ),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,McCaskill (D-MO),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,McConnell (R-KY),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Menendez (D-NJ),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Merkley (D-OR),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Mikulski (D-MD),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Moran (R-KS),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Murkowski (R-AK),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Murphy (D-CT),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Murray (D-WA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Nelson (D-FL),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Paul (R-KY),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Portman (R-OH),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Pryor (D-AR),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Reed (D-RI),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Reid (D-NV),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Risch (R-ID),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Roberts (R-KS),Not Voting,2:248,0
2,248,On Passage of the Bill H.R. 5021,Rockefeller (D-WV),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Rubio (R-FL),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Sanders (I-VT),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Schatz (D-HI),Not Voting,2:248,0
2,248,On Passage of the Bill H.R. 5021,Schumer (D-NY),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Scott (R-SC),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Sessions (R-AL),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Shaheen (D-NH),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Shelby (R-AL),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Stabenow (D-MI),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Tester (D-MT),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Thune (R-SD),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Toomey (R-PA),Nay,2:248,1
2,248,On Passage of the Bill H.R. 5021,Udall (D-CO),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Udall (D-NM),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Vitter (R-LA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Walsh (D-MT),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Warner (D-VA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Warren (D-MA),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Whitehouse (D-RI),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Wicker (R-MS),Yea,2:248,2
2,248,On Passage of the Bill H.R. 5021,Wyden (D-OR),Yea,2:248,2
2,93,On Passage of the Bill H.R. 4302,Alexander (R-TN),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Ayotte (R-NH),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Baldwin (D-WI),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Barrasso (R-WY),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Begich (D-AK),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Bennet (D-CO),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Blumenthal (D-CT),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Blunt (R-MO),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Booker (D-NJ),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Boozman (R-AR),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Boxer (D-CA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Brown (D-OH),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Burr (R-NC),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Cantwell (D-WA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Cardin (D-MD),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Carper (D-DE),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Casey (D-PA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Chambliss (R-GA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Coats (R-IN),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Coburn (R-OK),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Cochran (R-MS),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Collins (R-ME),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Coons (D-DE),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Corker (R-TN),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Cornyn (R-TX),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Crapo (R-ID),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Cruz (R-TX),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Donnelly (D-IN),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Durbin (D-IL),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Enzi (R-WY),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Feinstein (D-CA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Fischer (R-NE),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Flake (R-AZ),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Franken (D-MN),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Gillibrand (D-NY),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Graham (R-SC),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Grassley (R-IA),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Hagan (D-NC),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Harkin (D-IA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Hatch (R-UT),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Heinrich (D-NM),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Heitkamp (D-ND),Not Voting,2:93,0
2,93,On Passage of the Bill H.R. 4302,Heller (R-NV),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Hirono (D-HI),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Hoeven (R-ND),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Inhofe (R-OK),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Isakson (R-GA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Johanns (R-NE),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Johnson (D-SD),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Johnson (R-WI),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Kaine (D-VA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,King (I-ME),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Kirk (R-IL),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Klobuchar (D-MN),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Landrieu (D-LA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Leahy (D-VT),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Lee (R-UT),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Levin (D-MI),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Manchin (D-WV),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Markey (D-MA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,McCain (R-AZ),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,McCaskill (D-MO),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,McConnell (R-KY),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Menendez (D-NJ),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Merkley (D-OR),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Mikulski (D-MD),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Moran (R-KS),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Murkowski (R-AK),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Murphy (D-CT),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Murray (D-WA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Nelson (D-FL),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Paul (R-KY),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Portman (R-OH),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Pryor (D-AR),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Reed (D-RI),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Reid (D-NV),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Risch (R-ID),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Roberts (R-KS),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Rockefeller (D-WV),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Rubio (R-FL),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Sanders (I-VT),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Schatz (D-HI),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Schumer (D-NY),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Scott (R-SC),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Sessions (R-AL),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Shaheen (D-NH),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Shelby (R-AL),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Stabenow (D-MI),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Tester (D-MT),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Thune (R-SD),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Toomey (R-PA),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Udall (D-CO),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Udall (D-NM),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Vitter (R-LA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Walsh (D-MT),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Warner (D-VA),Nay,2:93,1
2,93,On Passage of the Bill H.R. 4302,Warren (D-MA),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Whitehouse (D-RI),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Wicker (R-MS),Yea,2:93,2
2,93,On Passage of the Bill H.R. 4302,Wyden (D-OR),Nay,2:93,1
2,101,On Passage of the Bill H.R. 3979,Alexander (R-TN),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Ayotte (R-NH),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Baldwin (D-WI),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Barrasso (R-WY),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Begich (D-AK),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Bennet (D-CO),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Blumenthal (D-CT),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Blunt (R-MO),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Booker (D-NJ),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Boozman (R-AR),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Boxer (D-CA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Brown (D-OH),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Burr (R-NC),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Cantwell (D-WA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Cardin (D-MD),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Carper (D-DE),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Casey (D-PA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Chambliss (R-GA),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Coats (R-IN),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Coburn (R-OK),Not Voting,2:101,0
2,101,On Passage of the Bill H.R. 3979,Cochran (R-MS),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Collins (R-ME),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Coons (D-DE),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Corker (R-TN),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Cornyn (R-TX),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Crapo (R-ID),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Cruz (R-TX),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Donnelly (D-IN),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Durbin (D-IL),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Enzi (R-WY),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Feinstein (D-CA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Fischer (R-NE),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Flake (R-AZ),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Franken (D-MN),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Gillibrand (D-NY),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Graham (R-SC),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Grassley (R-IA),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Hagan (D-NC),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Harkin (D-IA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Hatch (R-UT),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Heinrich (D-NM),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Heitkamp (D-ND),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Heller (R-NV),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Hirono (D-HI),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Hoeven (R-ND),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Inhofe (R-OK),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Isakson (R-GA),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Johanns (R-NE),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Johnson (D-SD),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Johnson (R-WI),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Kaine (D-VA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,King (I-ME),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Kirk (R-IL),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Klobuchar (D-MN),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Landrieu (D-LA),Not Voting,2:101,0
2,101,On Passage of the Bill H.R. 3979,Leahy (D-VT),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Lee (R-UT),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Levin (D-MI),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Manchin (D-WV),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Markey (D-MA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,McCain (R-AZ),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,McCaskill (D-MO),Not Voting,2:101,0
2,101,On Passage of the Bill H.R. 3979,McConnell (R-KY),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Menendez (D-NJ),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Merkley (D-OR),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Mikulski (D-MD),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Moran (R-KS),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Murkowski (R-AK),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Murphy (D-CT),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Murray (D-WA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Nelson (D-FL),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Paul (R-KY),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Portman (R-OH),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Pryor (D-AR),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Reed (D-RI),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Reid (D-NV),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Risch (R-ID),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Roberts (R-KS),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Rockefeller (D-WV),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Rubio (R-FL),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Sanders (I-VT),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Schatz (D-HI),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Schumer (D-NY),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Scott (R-SC),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Sessions (R-AL),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Shaheen (D-NH),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Shelby (R-AL),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Stabenow (D-MI),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Tester (D-MT),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Thune (R-SD),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Toomey (R-PA),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Udall (D-CO),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Udall (D-NM),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Vitter (R-LA),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Walsh (D-MT),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Warner (D-VA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Warren (D-MA),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Whitehouse (D-RI),Yea,2:101,2
2,101,On Passage of the Bill H.R. 3979,Wicker (R-MS),Nay,2:101,1
2,101,On Passage of the Bill H.R. 3979,Wyden (D-OR),Yea,2:101,2
2,78,On Passage of the Bill H.R. 3370,Alexander (R-TN),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Ayotte (R-NH),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Baldwin (D-WI),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Barrasso (R-WY),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Begich (D-AK),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Bennet (D-CO),Yea,2:78,2
